DC Candidate ID,Name,Company Name,Company Number,Company Status,Role,Role Status,Role Appointed Date,Role Resigned Date
72997,Jonathan James Frederick BRASH,WBP DUR LLP,OC433580,Dissolved,LLP Designated Member,,1 October 2020,
72997,Jonathan James Frederick BRASH,FAMILIES FIRST (NORTH EAST),12051397,Active,Director,Active,14 June 2019,
72997,Jonathan James Frederick BRASH,HARGREAVES BRASH PROPERTIES LTD,14290927,Active,Director,Active,11 August 2022,
72997,Jonathan James Frederick BRASH,W B TEES VALLEY & NORTH YORK MOORS LTD,10604129,Active,Director,Active,7 February 2017,
72997,Jonathan James Frederick BRASH,HOUSING HARTLEPOOL,04647271,Converted / Closed,Director,Resigned,29 September 2010,30 May 2012
73109,Jake Edward BONETTA,FOODSAVE CIC,14675204,Active,Director,Active,20 February 2023,
73418,Paul DONAGHY,JACOB CCS LTD,11019620,Dissolved,Director,,18 October 2017,
73418,Paul DONAGHY,WASHI.COM LTD,13305420,Dissolved,Director,,31 March 2021,
73418,Paul DONAGHY,DCS GROUP NORTH LIMITED,13743687,Dissolved,Director,,15 November 2021,
73418,Paul DONAGHY,JACOB CAMERON C-E-C LIMITED,12524671,Dissolved,Director,,18 March 2020,
73418,Paul DONAGHY,AVENGER GAMING TECHNOLOGY LTD,12055454,Dissolved,Director,,17 June 2019,
73418,Paul DONAGHY,AVENGER GAMING TECHNOLOGY LTD,14760041,Active,Director,Active,27 March 2023,
73428,Derek Steven WINTON,SADIAN LTD,SC417715,Active,Director,Active,23 February 2012,
73804,Eva Margaret COMRIE,INDY4INDY LIMITED,SC809528,Active,Director,Active,6 May 2024,
73804,Eva Margaret COMRIE,MICKBRICK PROPERTIES LTD.,SC243962,Active,Secretary,Active,14 February 2003,
73804,Eva Margaret COMRIE,MICKBRICK PROPERTIES LTD.,SC243962,Active,Director,Active,14 February 2003,
74026,Steven John AICHELER,MAKERS ARCADE LLP,OC433731,Dissolved,LLP Designated Member,,13 October 2020,
74026,Steven John AICHELER,GEARFREAKS LTD,06788004,Dissolved,Director,,12 January 2009,
74026,Steven John AICHELER,ONENILTRADE LTD.,04004169,Dissolved,Secretary,,31 May 2002,
74026,Steven John AICHELER,ONENILTRADE LTD.,04004169,Dissolved,Director,,30 May 2000,
74093,Graeme DOWNIE,ORBIT COMMUNICATIONS (PR AND PUBLIC AFFAIRS) LTD,SC395892,Active,Director,Resigned,15 April 2013,31 March 2023
74096,Richard John Howard HEWISON,BMBMB LTD,12112908,Active,Director,Active,19 July 2019,
74096,Richard John HEWISON,H.F.S.S.S. LTD,05361822,Active,Director,Active,11 February 2005,
74096,Richard John HEWISON,H.F.S.S.S. LTD,05361822,Active,Secretary,Active,11 February 2005,
74190,Steven RINGHAM,DEREHAM ENTERPRISES LIMITED,03686487,Active,Director,Active,3 March 1999,
74211,Mark HOATH,SUPREME PROPERTY MAINTENANCE SC LTD,13661662,Dissolved,Director,Resigned,5 October 2021,23 June 2022
74211,Mark Luke HOATH,SUPREME CLEANING SERVICES SUTTON COLDFIELD LIMITED,11629377,Dissolved,Director,,18 October 2018,
74454,John Stuart Bennet BURLEIGH,JSB BUILDERS LTD,SC648509,Dissolved,Director,,29 November 2019,
74454,John Stuart Bennet BURLEIGH,CALEDONIA CONTINENTAL FERRY SERVICE (CCFS) LTD.,SC593734,Dissolved,Director,,9 April 2018,
74644,Gareth Robin KIRK,BIGGAR BRAAI LTD,SC794515,Active,Director,Active,8 January 2024,
74644,Gareth Robin KIRK,PBI PRO DATA SERVICES LTD,SC690099,Active,Director,Active,23 February 2021,
74644,Gareth Robin KIRK,LITTER LOGGER LTD,SC648396,Dissolved,Director,,29 November 2019,
74644,Gareth Robin KIRK,TRUSTED CHARACTER LTD,SC365389,Dissolved,Director,,10 September 2009,
74644,Gareth Robin KIRK,CAPITAL CITY CHURCH INTERNATIONAL,SC283350,Active,Director,Resigned,9 May 2017,15 July 2018
74657,Christopher MCELENY,RIVER CLYDE HOMES,SC329031,Active,Director,Resigned,5 October 2021,19 May 2022
74657,Christopher William MCELENY,RIVER CLYDE HOMES,SC329031,Active,Director,Resigned,13 July 2012,16 August 2018
74657,Christopher William MCELENY,INVERCLYDE COMMUNITY DEVELOPMENT TRUST,SC116334,Active,Director,Resigned,17 May 2012,10 October 2013
74657,Christopher William MCELENY,INVERCLYDE LEISURE,SC223197,Active,Director,Resigned,17 May 2012,10 October 2013
74684,David Alexander KIRKWOOD,TEDAMCO LTD,SC680770,Active,Director,Active,12 November 2020,
74684,David Alexander KIRKWOOD,CAIRNDALE LTD,SC344290,Active,Director,Active,23 January 2014,
74684,David Alexander KIRKWOOD,BRAINWARE LIMITED,SC171910,Dissolved,Director,,30 January 1997,
74684,David Alexander KIRKWOOD,BRAINWARE LIMITED,SC171910,Dissolved,Secretary,,30 January 1997,
74884,Rufia ASHRAF,NORTHAMPTONSHIRE DOMESTIC ABUSE SERVICE,02978532,Active,Director,Active,2 September 2020,
74884,Rufia ASHRAF,VOLUNTARY IMPACT NORTHAMPTONSHIRE LTD,04184061,Active,Director,Resigned,28 January 2021,31 January 2023
74884,Rufia ASHRAF,NORTHAMPTONSHIRE PARTNERSHIP HOMES LIMITED,09019453,Active,Director,Resigned,22 May 2015,16 June 2020
75338,Chris Joanne NORTHWOOD,TRANS PRIDE MANCHESTER C.I.C.,13646519,Active,Director,Active,28 September 2021,
75338,Chris Joanne NORTHWOOD,1500 SERVICES LTD,11846968,Active,Director,Active,26 February 2019,
75338,Chris Joanne NORTHWOOD,MILLINERS WHARF MANAGEMENT LIMITED,06992881,Active,Director,Active,29 June 2017,
75432,Chloe Isobel TURNER,MINCH LIFE COMMUNITY INTEREST COMPANY,13560920,Active,Director,Active,11 August 2021,
75890,James Joseph ALLEN,HONU-CONTRACTING LIMITED,06480164,Dissolved,Director,,22 January 2008,
76256,Neil FISHER,GOLDENKEY DEVELOPMENTS LIMITED,10516692,Active,Director,Active,8 December 2016,
76261,Edward Stephen DILLINGHAM,WIBIGI LTD,12369840,Active,Director,Active,18 December 2019,
76261,Edward Stephen DILLINGHAM,TO YOUR HOME LIMITED,05512492,Active,Director,Active,14 March 2014,
76261,Edward Stephen DILLINGHAM,TO YOUR HOME LIMITED,05512492,Active,Secretary,Resigned,17 January 2007,14 March 2014
76347,Adrian AMER,CYBERNOVAE LTD,11309963,Active,Director,Active,13 April 2018,
76784,Calum MILLER,BICESTER VISION C.I.C.,12481914,Active,Director,Active,19 April 2023,
77139,Mark TEBBUTT,BROOKSON (5417H) LIMITED,06101615,Dissolved,Director,,5 April 2007,
77522,Kelda Rose BOOTHROYD,MONSAL HEAD COMMUNITY TOILETS C.I.C.,12483933,Active,Director,Resigned,12 June 2023,15 May 2024
78206,Laura Elizabeth KYRKE-SMITH,IRC-UK TRADING LIMITED,07170021,Active,Director,Active,6 January 2020,
78206,Laura Elizabeth KYRKE-SMITH,DISASTERS EMERGENCY COMMITTEE,03356526,Active,Director,Resigned,25 November 2021,26 May 2024
78370,Angela STERLING,TOP MARKS TEACHING LTD,12976667,Dissolved,Director,,27 October 2020,
78370,Angela STERLING,LINGOTOT (OCEANIA) LTD,12505036,Active,Director,Active,9 March 2020,
78370,Angela STERLING,LINGOTOT (ASIA) LTD,12505339,Active,Director,Active,9 March 2020,
78370,Angela STERLING,LINGOTOT (EUROPE) LIMITED,12148876,Active,Director,Active,9 August 2019,
78370,Angela STERLING,LINGOTOT (NORTH AMERICA) LIMITED,12148868,Active,Director,Active,9 August 2019,
78370,Angela STERLING,LINGOTOT DERWENTSIDE LTD,11654037,Active,Director,Active,1 November 2018,
78370,Angela STERLING,LINGOLEARN LTD,11481233,Active,Director,Active,24 July 2018,
78370,Angela STERLING,LINGOTOT INTERNATIONAL LIMITED,10348231,Dissolved,Director,,26 August 2016,
78370,Angela STERLING,LINGOCHAT LTD,09911668,Dissolved,Director,,10 December 2015,
78561,Connor DONNITHORNE,SEASMITHS FISH & CHIPS WADEBRIDGE LTD,14885752,Active,Director,Active,22 May 2023,
78561,Connor DONNITHORNE,SEASMITHS FISH AND CHIPS LTD,12150810,Active,Director,Active,12 August 2019,
78620,Sonya Lynne MALLIN,SONYA MALLIN CONSULTING LTD,15196193,Active,Director,Active,9 October 2023,
78620,Sonya Lynne MALLIN,SCTP LIMITED,04553827,Active,Director,Resigned,18 January 2018,31 October 2020
78710,Glenn Karl BLUFF,H J CAVE & SONS LTD,07788752,Active,Director,Resigned,1 May 2013,14 May 2021
79041,Andrew Hudson COWELL,FRESHGATE TRUST FOUNDATION(THE),00371489,Active,Director,Resigned,4 March 2016,6 July 2018
79325,Samantha GOGGIN,THE ALLIANCE MULTI-ACADEMY TRUST,08576427,Active,Director,Active,1 May 2019,
79325,Samantha Elizabeth GOGGIN,THE ALLIANCE MULTI-ACADEMY TRUST,08576427,Active,Director,Resigned,19 June 2013,31 March 2018
79647,Sam CHRISTMAS,THE SHEFFIELD MEDIA AND EXHIBITION CENTRE LIMITED,02444438,Active,Director,Resigned,23 February 2017,25 October 2017
79804,James ELLIOT,CANNONS SALES AND LETTINGS LTD.,09001802,Dissolved,Director,,17 April 2014,
80320,Vivienne NEVILLE,CEDARWOOD FESTIVAL LIMITED,02194725,Active,Director,Active,1 August 2022,
80320,Vivienne Julia Mary NEVILLE,VJM MEDIA LTD,11728829,Dissolved,Director,,14 December 2018,
80320,Vivienne Julia Mary NEVILLE,VJ ARTIST MANAGEMENT LTD,09362937,Dissolved,Director,,19 December 2014,
80320,Vivienne Julia Mary NEVILLE,VJ MEDIA LTD,10364765,Dissolved,Director,,8 September 2016,
80418,Gordon FLETCHER,GORDON FLETCHER LTD,15620969,Active,Director,Active,6 April 2024,
80627,Paul Fitzgerald KEENE,NEWHAVEN GREEN CENTRE CIC,13924774,Active,Director,Active,4 March 2022,
80692,Mitchell James CRYER,GOLD POINT BULLION LTD,14124595,Dissolved,Director,,23 May 2022,
80776,Nigel Adam JACKLIN,THINK MEDIA CONSULTANCY LIMITED,06836254,Active,Director,Active,4 March 2009,
80776,Nigel Adam JACKLIN,OBJECTIVE RESEARCH & CONSULTANCY LIMITED,04623692,Dissolved,Director,,23 December 2002,
80776,Nigel Adam JACKLIN,OBJECTIVE RESEARCH & CONSULTANCY LIMITED,04623692,Dissolved,Secretary,,23 December 2002,
81112,Thomas Peter CULSHAW,TP CULSHAW LIMITED,12419961,Active,Director,Active,23 January 2020,
81177,Samuel Gideon EASTERBY-SMITH,SPOTLIGHT KID LTD,06917777,Dissolved,Director,,28 May 2009,
81177,Samuel Gideon EASTERBY-SMITH,KNOCKER LTD,09522186,Dissolved,Director,Resigned,1 April 2015,7 January 2016
81489,Mark Edward WOODING,THE CREDITON & DISTRICT LIBERAL DEMOCRAT COMPANY LIMITED,00098206,Active,Director,Active,1 April 2023,
81489,Mark Edward WOODING,BALTIC AVENUE (BRENTFORD) MANAGEMENT COMPANY LIMITED,09333117,Active,Director,Active,6 November 2020,
81674,Lee Michael PITCHER,TURQUOISE PLANET CONSULTING LIMITED,14698358,Active,Director,Active,1 March 2023,
81674,Lee Michael PITCHER,ABSOLUTELY CULTURED (ENTERPRISES) LIMITED,09734156,Active,Director,Active,21 September 2021,
81674,Lee Michael PITCHER,ABSOLUTELY CULTURED LIMITED,09106231,Active,Director,Active,8 July 2021,
81793,Jessie Kate CARTER,THE CHRISTOPHER CENTRE,06173167,Active,Director,Active,22 March 2022,
81847,Sheshendra SHESHABHATTER,SII TECHNOLOGIES LTD,10344462,Active,Director,Active,24 August 2016,
81847,Sheshendra SHESHABHATTER,TRADECOMMIT LTD,06654595,Dissolved,Director,,1 July 2014,
81847,Sheshendra SHESHABHATTER,THE RECRUITMENT LABS LIMITED,08505062,Dissolved,Director,,2 January 2014,
81847,Sheshendra SHESHABHATTER,MY DWELLINGS LTD,11350826,Dissolved,Director,,9 May 2018,
81944,Roderick Andrew MACRORIE,INTEGRATED HEALTHCARE PARTNERS LIMITED,06368176,Dissolved,Director,,7 February 2008,
81944,Roderick Andrew MACRORIE,PATHFINDER HEALTHCARE DEVELOPMENTS C.I.C.,05819288,Active,Director,Resigned,16 March 2007,4 June 2009
82049,Amie Alissa WATSON,AMIE ALISSA DESIGN LTD,12060248,Dissolved,Director,,19 June 2019,
82049,Amie Alissa WATSON,SLOW CIRCULAR EARTH UK LTD,13792809,Active,Director,Active,10 December 2021,
83195,Rowland O'CONNOR,EMAIL HIPPO LIMITED,09651852,Active,Director,Active,23 June 2015,
83195,Rowland O'CONNOR,EVERIFY LIMITED,07805657,Active,Director,Active,11 October 2011,
83195,Rowland O'CONNOR,ROLOSOFT LIMITED,06617943,Active,Director,Active,12 June 2008,
83195,Rowland O'CONNOR,CORPORATE DIRECTORSHIP LIMITED,14437520,Active,Director,Resigned,3 January 2023,2 April 2024
83195,Rowland O'CONNOR,EVERIFY DOMAINS LIMITED,09649861,Dissolved,Director,Resigned,20 June 2015,22 October 2019
83365,Jaime BREITNAUER,BETTER EVENTS LTD,14093224,Active,Director,Active,9 May 2022,
83413,Charles SHACKERLEY-BENNETT,ESCAIRS LTD,06361856,Dissolved,Director,,5 September 2007,
83413,Charles SHACKERLEY-BENNETT,ESCAIRS LTD,06361856,Dissolved,Secretary,,5 September 2007,
83413,Charles SHACKERLEY-BENNETT,04413755 LIMITED,04413755,Dissolved,Secretary,Resigned,28 June 2007,6 April 2009
83413,Charles SHACKERLEY-BENNETT,04413755 LIMITED,04413755,Dissolved,Director,Resigned,28 June 2007,6 April 2009
83755,Kim Michelle LEADBEATER,LEEDS RUGBY FOUNDATION,03364718,Active,Director,Resigned,15 May 2018,11 February 2020
83755,Kim Michelle LEADBEATER,STREETBIKES,07934312,Active,Director,Resigned,6 December 2017,29 August 2018
83825,John HANNAH,JOHN HANNAH LTD,SC392107,Active,Director,Active,24 January 2011,
84050,Isabel Angela SAXBY,IN PEACES LTD,14202815,Dissolved,Director,,29 June 2022,
84050,Isabel Angela SAXBY,ARKSCREEN LTD,14150261,Active,Director,Active,6 June 2022,
84050,Isabel Angela SAXBY,TWO CROWNS TRADING LTD,14443769,Dissolved,Director,,26 October 2022,
84050,Isabel Angela SAXBY,BERE ALSTON REGENERATION PARTNERSHIP LIMITED,05617509,Active,Director,Resigned,4 March 2022,6 October 2023
84146,Lauren Rae EDWARDS,CHATHAM MARITIME TRUST,02913375,Active,Director,Active,2 February 2024,
84146,Lauren Rae EDWARDS,SOUTH EAST LEP LIMITED,12492037,Active,Director,Active,24 May 2023,
84436,Tom PRIDHAM,PRIDHAM CONSULTANCY LIMITED,10388728,Active,Director,Active,22 September 2016,
84436,Tom Francesco PRIDHAM,38 GARFIELD ROAD MANAGEMENT LIMITED,04133889,Active,Director,Active,15 December 2022,
84818,Lyn Ann JARDINE,CONNECTED LIVING LOTHIAN C.I.C.,SC659540,Dissolved,Director,,20 April 2020,
84818,Lyn Ann JARDINE,VOLUNTEER DEVELOPMENT EAST LOTHIAN,SC230099,Active,Director,Resigned,16 June 2021,7 May 2022
84818,Lyn Ann JARDINE,WOMEN'S AID EAST AND MIDLOTHIAN LIMITED,SC342186,Active,Director,Resigned,1 November 2011,8 December 2017
84941,Euan HYSLOP,DH COFFEE LTD,SC702741,Active,Director,Active,28 June 2021,
84941,Euan HYSLOP,SOLUS MARKETING LIMITED,09086134,Dissolved,Director,,13 June 2014,
85419,Michael Robert PERERA,SPIRIT ADVOCACY,SC404409,Active,Director,Resigned,16 June 2020,8 October 2020
85486,Graeme CRAIB,WEST END ELECTRICAL LIMITED,SC246759,Active,Director,Active,8 April 2003,
85601,Kathleen Winifred Jean ROBERTSON,FORRES EVENTS LIMITED,SC420803,Active,Director,Active,21 January 2020,
85601,Kathleen Winifred Jean ROBERTSON,VETSNORTH LIMITED,SC524278,Active,Director,Active,14 January 2016,
85601,Kathleen Winifred Jean ROBERTSON,LIVESTOCK HEALTH SCOTLAND,SC557503,Active,Director,Resigned,20 February 2018,14 March 2024
85601,Kathleen Winifred Jean ROBERTSON,THE ROYAL SCOTTISH PIPE BAND ASSOCIATION,SC394198,Active,Director,Resigned,17 November 2019,12 March 2022
85601,Kathleen Winifred Jean ROBERTSON,SOCIETY OF PRACTISING VETERINARY SURGEONS (SPVS) LIMITED,09235623,Active,Director,Resigned,9 April 2016,19 January 2022
85601,Kathleen Winifred Jean ROBERTSON,HIGHLANDS TENNIS LTD,SC387445,Active,Director,Resigned,6 November 2017,11 November 2019
85601,Kathleen Winifred Jean ROBERTSON,THE VETERINARY EDUCATION TRUST FOR CONTINUING PROFESSIONAL DEVELOPMENT,SC137940,Active,Director,Resigned,6 June 2007,14 June 2011
85725,Mamun RASHID,SUMMERSTON CONVENIENCE STORE LTD,SC606839,Active,Director,Resigned,30 August 2018,1 July 2021
85825,Hamish Neil GOLDIE-SCOT,ENGINEERING OUTCOMES LTD,SC461359,Active,Director,Active,11 October 2013,
85825,Hamish Neil GOLDIE-SCOT,GLOBAL INFRASTRUCTURE ANTI-CORRUPTION CENTRE-UK LIMITED,15676567,Active,Director,Active,4 June 2024,
85942,Amanda Jane HAMPSEY,LIGHTINGEVERYHOME LTD,SC667277,Dissolved,Director,Resigned,17 July 2020,16 May 2022
86035,Zohaib ARSHAD,F.B. ZOHAIB LIMITED,SC486675,Dissolved,Director,,16 September 2014,
86035,Zohaib ARSHAD,A Z SCOT LTD,SC691908,Active,Director,Active,11 March 2021,
86057,Rachel KIDD,GORGEOUS THERAPIES LTD,SC431988,Active,Director,Active,6 September 2012,
86133,Graham COX,BOUNDARIES EDGE LIMITED,SC348815,Active,Director,Active,18 September 2008,
86584,Aled THOMAS,HANES LLANDOCH,04197684,Active,Director,Resigned,22 November 2010,18 August 2012
86953,Amir Steve ALI,COWLEY ROAD WORKS,06181276,Active,Director,Resigned,29 November 2022,14 November 2023
86953,Amir Steve ALI,MIRABAI RESTAURANT LIMITED,07943377,Dissolved,Director,Resigned,9 February 2012,31 January 2014
87768,Susan Elizabeth HUNTER,ANITRA LIMITED,11606577,Dissolved,Director,,5 October 2018,
87768,Susan Elizabeth HUNTER,ANITRA LIMITED,03673606,Dissolved,Secretary,,25 November 1998,
87768,Susan Elizabeth HUNTER,ANITRA LIMITED,03673606,Dissolved,Director,,25 November 1998,
87768,Susan Elizabeth HUNTER,BLUE LION PLACE FREEHOLD LIMITED,08345347,Active,Director,Resigned,13 November 2019,19 September 2023
87768,Susan Elizabeth HUNTER,BARTOK MANAGEMENT LIMITED,01590134,Active,Director,Resigned,29 March 1996,3 March 1998
87768,Susan Elizabeth HUNTER,MEDIABASE  LIMITED,01953897,Dissolved,Secretary,Resigned,20 March 1995,30 September 1997
87768,Susan Elizabeth HUNTER,MEDIABASE  LIMITED,01953897,Dissolved,Director,Resigned,21 February 1994,30 September 1997
87768,Susan Elizabeth HUNTER,ADSERVE COMPUTING LIMITED,01027404,Dissolved,Secretary,Resigned,20 March 1995,30 September 1997
87768,Susan Elizabeth HUNTER,ADSERVE COMPUTING LIMITED,01027404,Dissolved,Director,Resigned,21 February 1994,30 September 1997
87768,Susan Elizabeth HUNTER,MEDIAOCEAN SYSTEMS LIMITED,01622089,Active,Director,Resigned,21 February 1994,30 September 1997
87768,Susan Elizabeth HUNTER,MEDIAOCEAN SYSTEMS LIMITED,01622089,Active,Secretary,Resigned,20 March 1995,30 September 1997
87957,Yasmin Abigail Regina GREGORY,ROOTS TO WELLBEING CIC,13289579,Active,Director,Active,30 April 2024,
87957,Yasmin Abigail Regina GREGORY,PLAN AND DELIVER (MANAGEMENT) LIMITED,05769530,Dissolved,Director,,4 April 2006,
88537,Simon Ronald ANTHONY,TORTOISESOFT ENTERPRISES LTD,12919957,Dissolved,Director,,1 October 2020,
88950,Christopher Luke EYNON,CITIZENS ADVICE SUNDERLAND,06347304,Active,Director,Resigned,22 February 2023,8 August 2023
89285,Craig Charles WOOLMER,KINGSTOWN WORKS LIMITED,05867235,Active,Director,Resigned,24 August 2011,4 May 2012
89695,Sean Clifford REED,SEAN C REED LIMITED,09911092,Active,Director,Active,10 December 2015,
89709,Brian WERNHAM,ENNERDALE PARTNERS LTD,10449998,Dissolved,Director,,27 October 2016,
89867,David SURTEES,WORKINGTON GOLF CLUB LIMITED(THE),00843327,Active,Director,Resigned,8 December 2016,18 February 2019
90047,Jamie MULHALL,DERBY HOMES LIMITED,04380984,Active,Director,Active,9 June 2023,
90126,Stacy SMITH,THE FORUM @ GREENWICH,02024373,Active,Director,Resigned,26 February 2009,28 June 2010
90126,Stacy Elaine SMITH,COLLABORATION CIRCLE,15667708,Active,Director,Active,30 April 2024,
90126,Stacy Elaine SMITH,CLOCKHOUSE COMMUNITY CENTRE ASSOCIATION (GREENWICH),03691821,Active,Director,Resigned,24 October 2016,29 October 2018
90696,Christopher Volante HINCHLIFF,MULBERRY COURT RESIDENTS ASSOCIATION LIMITED,02165869,Active,Director,Active,4 April 2024,
91577,Sanjana Madan Mohan KARNANI,CONSERVATIVE FRIENDS OF SMALL BUSINESS LTD,14300570,Active,Director,Active,16 August 2022,
91577,Sanjana Madan Mohan KARNANI,HOLLAND HOUSE SCHOOL,01164455,Active,Director,Active,21 October 2020,
91577,Sanjana Madan Mohan KARNANI,MMK LIFE LIMITED,09713031,Active,Director,Active,31 July 2015,
91577,Sanjana Madan Mohan KARNANI,D & S CONSULTANCY SERVICES LTD,08264521,Active,Director,Active,6 April 2013,
91577,Sanjana Madan Mohan KARNANI,SAPGREEN LIMITED,07203055,Dissolved,Director,,25 March 2010,
91577,Sanjana Madan Mohan KARNANI,MAHESHWARI MAHASABHA UK,06910592,Active,Director,Resigned,1 January 2019,13 September 2023
91577,Sanjana Madan Mohan KARNANI,D&S TECHNOLOGIES LTD,09077591,Active,Director,Resigned,8 May 2017,7 March 2019
91577,Sanjana Madan Mohan KARNANI,BLUKOO LTD,08282542,Active,Director,Resigned,6 November 2012,24 October 2013
91836,Gillian Marie GERMAN,DENBIGHSHIRE LEISURE LIMITED,12178578,Active,Director,Active,19 July 2022,
92410,Serena Angela WOOTTON,CHARD COMMUNITY HUB CIC,14246662,Active,Director,Active,20 July 2022,
92650,Michelle SCROGHAM,ULVERSTON BID COMPANY LIMITED,09761005,Active,Director,Active,3 September 2015,
92671,Sushil Gangadhar RAPATWAR,SILVERFERNZ CONSULTING LIMITED,07653504,Dissolved,Director,,1 June 2011,
92671,Sushil Gangadhar RAPATWAR,B+ CONSULTING LIMITED,07003994,Dissolved,Director,,28 August 2009,
92671,Sushil Gangadhar RAPATWAR,STEM-ASTM LIMITED,12718050,Active,Director,Resigned,4 July 2020,6 July 2022
92846,James TOWNLEY,SIP INNOVATIONS LTD,12404442,Dissolved,Director,,15 January 2020,
92846,James Edmund TOWNLEY,HELICOPTER UK (2) LIMITED,07428153,Dissolved,Director,,3 November 2010,
92846,James Edmund TOWNLEY,DEALSHOPUK LTD,07345210,Dissolved,Director,,13 August 2010,
92846,James Edmund TOWNLEY,HELICOPTER UK LTD,06960051,Dissolved,Director,,13 July 2009,
92846,James Edmund TOWNLEY,JET INDUSTRIES LTD,14501968,Active,Director,Active,23 November 2022,
92846,James Edmund TOWNLEY,X-CHANGE LTD,13885980,Dissolved,Director,,1 February 2022,
92861,Lynn SCHOFIELD,PARTNERS PRINT MANAGEMENT LIMITED,07968427,Dissolved,Director,,28 February 2012,
92861,Lynn SCHOFIELD,LEXINGTON CAPITAL LIMITED,05030100,Active,Director,Active,27 February 2012,
92861,Lynn SCHOFIELD,MULTIPRINT PRINT SOLUTIONS LIMITED,07968408,Active,Director,Resigned,28 February 2012,11 June 2018
95267,Carlo VERDA,BIG SKIES PUBLISHING,07019044,Dissolved,Director,,15 September 2009,
95267,Carlo VERDA,CREATE BIG SKIES LIMITED,06348349,Dissolved,Secretary,,21 August 2007,
95267,Carlo VERDA,CREATE BIG SKIES LIMITED,06348349,Dissolved,Director,,21 August 2007,
95267,Carlo VERDA,PRIORY ENTERPRISES (EAST RIDING) LIMITED,06917894,Dissolved,Director,Resigned,28 May 2009,18 February 2013
96575,Manu SINGH,WAVE CARS LTD,12133699,Dissolved,Director,Resigned,1 August 2019,4 August 2020
96668,Michael Kenneth CRESSEY,PROCRESS LIMITED,09944987,Dissolved,Director,Resigned,2 January 2017,30 December 2019
97171,Luke Stephen SHENTON,PLATINUM ST LIMITED,10647015,Dissolved,Director,,2 March 2017,
97576,Sean Robert WEAVER,NOVA PROSPECTUS LTD,14333916,Dissolved,Director,,2 September 2022,
97576,Sean Robert WEAVER,SEMPER INVICTA LTD,12107847,Active,Director,Active,17 July 2019,
97576,Sean Robert WEAVER,OPIDDO BONUM LTD,11724022,Dissolved,Director,,12 December 2018,
97576,Sean Robert WEAVER,UTOPIA PLANITIA LTD,11181965,Dissolved,Director,,1 February 2018,
97576,Sean Robert WEAVER,PROMO AT THE DISCO LIMITED,07355024,Dissolved,Director,,24 August 2010,
97576,Sean Robert WEAVER,REX SYMPHONICA LIMITED,12756784,Active,Director,Active,20 July 2020,
97872,Christopher COUGHLAN,ECO ISLANDS LTD,14866255,Active,Director,Active,12 May 2023,
98929,Samar AMMAR,BROMSGROVE AND DISTRICT CITIZENS ADVICE BUREAU,05982711,Active,Director,Active,20 July 2023,
98929,Samar AMMAR,ELEANOR PLACE NO. 2 MANAGEMENT LIMITED,10765928,Active,Director,Active,16 August 2022,
98929,Samar AMMAR,VELVET MARKETING LTD,10298480,Active,Director,Active,27 July 2016,
98971,Rachel Margaret TAYLOR,RACHEL TAYLOR CONSULTANCY LIMITED,12953401,Active,Director,Active,15 October 2020,
98971,Rachel Margaret TAYLOR,LOUBY LOU LINGERIE LIMITED,09244392,Dissolved,Director,,1 October 2014,
98971,Rachel Margaret TAYLOR,GARNER CANNING LIMITED,06288672,Liquidation,Director,Resigned,1 May 2008,21 June 2019
98971,Rachel Margaret TAYLOR,NORTH WARWICKSHIRE CITIZENS ADVICE BUREAU,05154555,Active,Director,Resigned,15 June 2004,16 October 2014
99110,Nagarjun AGATH,RAJ SUPERSTORE LIMITED,07783118,Dissolved,Director,,22 September 2011,
99110,Nagarjun AGATH,BELGRAVE FOODS LTD,12083550,Active,Director,Resigned,3 July 2019,3 August 2023
99110,Nagarjun Devabhai AGATH,RETFORD HOMES LTD,13608019,Dissolved,Director,,7 September 2021,
99110,Nagarjun Devabhai AGATH,7 STAR ENTERTAINMENT LTD,10846218,Active,Director,Active,9 February 2024,
99110,Nagarjun Devabhai AGATH,RAJ SUPERMARKET LTD,15422165,Active,Director,Active,17 January 2024,
99110,Nagarjuna Devabhai AGATH,7 STAR ENTERTAINMENT LTD,10846218,Active,Director,Resigned,7 September 2017,4 December 2020
99490,Sadat HUSSAIN,KATHERINECOLLEGE LIMITED,07116410,Dissolved,Director,,5 January 2010,
99490,Sadat HUSSAIN,WALSALL BME WELFARE AND ADVICE CENTRE CIC,11971459,Active,Director,Active,30 April 2019,
99490,Sadat HUSSAIN,EURASIA CONSULTANCY SERVICE LIMITED,11416073,Dissolved,Director,,14 June 2018,
99542,Matthew HARRIS,NORTHERN SUSTAINABILITY CONSULTANTS LTD,14897836,Active,Director,Active,26 May 2023,
99618,Zia-Ur-Rehman QARI,AZAD COMMUNICATIONS CORPORATION LTD,09673125,Active,Director,Resigned,7 July 2015,7 July 2021
99949,Alfred Laveau SAINT-CLAIR,LAVEAU LTD,07888371,Active,Director,Active,20 December 2011,
99986,Edward Hudson OAKENFULL,CHAMROSE PROPERTIES LIMITED,03682943,Active,Director,Active,14 December 1998,
100456,Hannah Marie SPENCER,AGARI LTD,15074376,Active,Director,Active,15 August 2023,
100456,Hannah Marie SPENCER,OSX BEAUTY LTD,14879520,Active,Director,Active,18 May 2023,
101069,Mark Anthony BUTCHER,HIGH BRIGHT MEDIA LTD,11156548,Active,Director,Active,18 January 2018,
